湖 南（955座）


序号 宫观名称 地址 派别
781 傩神庙 湖南省株洲市醴陵市清水江乡界陂村 全真

782 小南海观音殿 湖南省株洲市醴陵市栗山坝镇茶山居委会 全真

783 彰仙观 湖南省株洲市醴陵市黄獭嘴镇林场 全真

784 二圣庙 湖南省株洲市醴陵市孙家湾乡观前村元保桥组 全真

785 松仙庙 湖南省株洲市醴陵市富里镇麻石村12组 全真

786 龙王庙 湖南省株洲市醴陵市王仙镇清潭村桥头组 全真

787 水涟洞 湖南省株洲市醴陵市西山办事处西山村坳山组 全真

788 榨树庙 湖南省株洲市醴陵市贺家桥镇七星村 全真

789 上仙庵大庙 湖南省株洲市醴陵市栗山坝镇南塘南源村 全真

790 南岳一庙 湖南省株洲市醴陵市大障镇白果村 全真

791 天符庙 湖南省株洲市醴陵市大障镇东江村 全真

792 灵猴殿 湖南省株洲市醴陵市来龙门办事处马脑潭村 全真

793 龙王庙 湖南省株洲市醴陵市王坊镇屏山村金鱼石组 全真

794 龙王庙 湖南省株洲市醴陵市东富镇潭湾村龙王庙组 全真

795 傩神庙 湖南省株洲市醴陵市嘉树乡玉茶贯冲谢公庙 全真

796 傩神庙 湖南省株洲市醴陵市板杉乡枫树桥村枫树桥组 全真

797 包公庙 湖南省株洲市醴陵市南桥镇星湖村 全真

798 龙神宫 湖南省株洲市醴陵市王坊镇汤家湾 全真

799 团苍仙观 湖南省株洲市炎陵县石洲乡万阳山 全真

800 关帝庙 湖南省株洲市攸县江桥街道办事处龙湖村 正一

801 枫仙殿 湖南省株洲市攸县峦山镇南源村 正一

802 龙王庙 湖南省株洲市攸县皇图岭湖塘村 正一

803 龙王庙 湖南省株洲市攸县皇图岭长桥村 正一

804 城隍庙 湖南省株洲市攸县皇图岭市坪村 正一

805 洞台仙 湖南省株洲市攸县皇图岭鹏江村 正一

806 南隅仙 湖南省株洲市攸县峦山镇上垅村 正一

807 洞真观 湖南省株洲市攸县酒埠江镇瑶贝村 正一

808 七郎庙 湖南省株洲市攸县酒埠江镇酒木村 正一

809 尧帝宫 湖南省株洲市攸县皇图岭镇黄新村 正一

810 梅山庙 湖南省株洲市攸县皇图岭港口村 正一

811 佛仙庵 湖南省株洲市攸县皇图岭共和村 正一

812 庆云宫 湖南省株洲市攸县皇图岭共和村 正一

813 万圣庵 湖南省株洲市攸县皇图岭镇三龙村 正一

814 包公庙 湖南省株洲市攸县皇图岭市城村 正一

815 枫仙庵 湖南省株洲市攸县坪阳庙乡龙兴村 正一

816 龟龙庵 湖南省株洲市攸县坪阳庙乡龙泉村 正一

817 吴公庙 湖南省株洲市攸县坪阳庙乡联和村 正一

818 性观庵 湖南省株洲市攸县峦山镇江边村 正一

819 云山观 湖南省株洲市攸县峦山镇咸弦村 正一

820 东升观 湖南省株洲市攸县峦山镇龙会村 正一

821 峦山观 湖南省株洲市攸县峦山镇南岸 正一

822 关帝庙 湖南省株洲市攸县峦山镇南岸村 正一

823 保升观 湖南省株洲市攸县峦山镇新和村 正一

824 东辽观 湖南省株洲市攸县峦山镇新漕村 正一

825 大塘仙 湖南省株洲市攸县酒埠江镇普联村 正一

826 关帝寺 湖南省株洲市攸县酒埠江镇东塘村 正一

827 云升观 湖南省株洲市攸县酒埠江镇白石冲 正一

828 大乙观 湖南省株洲市攸县酒埠江镇草田村 正一

829 罗王观 湖南省株洲市攸县酒埠江镇木璜 正一

830 真仙观 湖南省株洲市攸县渌田镇太联村 正一

831 禹王宫 湖南省株洲市攸县联星街道办事处西街 全真

832 吴甘王庙 湖南省株洲市攸县联星街道办事处东街 正一

833 神农殿 湖南省株洲市攸县联星街道办事处建设社区 正一

834 三王庙 湖南省株洲市攸县联星街道办事处商城社区 正一

835 五帝庙 湖南省株洲市攸县联星街道办事处百花村 正一

836 圣帝庙 湖南省株洲市攸县联星街道办事处建设社区 正一

837 聚义宫 湖南省株洲市攸县联星街道办事处建设社区 正一

838 包公庙 湖南省株洲市攸县黄丰桥镇燕山村 正一

839 粟藏庵 湖南省株洲市攸县黄丰桥镇燕山村 正一

840 杨泗庙 湖南省株洲市攸县黄丰桥镇丰垅村 正一

841 白石观 湖南省株洲市攸县柏市镇龙下村 正一

842 圣仙庵 湖南省株洲市攸县柏市镇中洲村 正一

843 南岳庙 湖南省株洲市攸县柏市镇湖厂村 正一

844 白龙观 湖南省株洲市攸县柏市镇墙背村 正一

845 斗坛观 湖南省株洲市攸县峦山镇咸周 全真

846 金仙观 湖南省株洲市攸县峦山镇漕联村 正一

847 南岳庙 湖南省株洲市攸县坪阳庙双松村 正一

848 包公庙 湖南省株洲市攸县峦山镇东冲村 正一

849 石城观 湖南省株洲市攸县坪阳庙乡坪龙村 正一

850 甘棠观 湖南省株洲市攸县湖南坳下垅村 正一

851 龙图阁 湖南省株洲市攸县湖南坳车塘村 正一

852 紫龙庵 湖南省株洲市攸县湖南坳高田村 正一

853 灵官庙 湖南省株洲市攸县湖南坳楚田村 正一

854 华仙寺 湖南省株洲市攸县湖南坳自友村 正一

855 将军庙 湖南省株洲市攸县湖南坳大兴村 正一

856 朝阳观 湖南省株洲市攸县湖南坳田力村 正一

857 观圣庵 湖南省株洲市攸县湖南坳乡高田村 正一

858 华都殿 湖南省株洲市攸县湖南坳乡自友村 正一

859 文明庵 湖南省株洲市攸县湖南坳田安村 正一

860 包公殿 湖南省株洲市攸县湖南坳乡大兴村 正一

861 胡公寺 湖南省株洲市攸县湖南坳乡田黄村 正一

862 张公庙 湖南省株洲市攸县石羊塘达水桥 正一

863 松山观 湖南省株洲市攸县桃水镇盘塘村 正一

864 武功殿 湖南省株洲市攸县联星街道办事处建设社区 正一

865 汉明王庙 湖南省株洲市攸县联星街道办事处滨江社区 正一

866 龙王庙 湖南省株洲市攸县联星街道办事处联西社区 正一

867 盘古庙 湖南省株洲市攸县联星街道办事处西阁社区 正一

868 城隍庙 湖南省株洲市攸县联星街道办事处滨江社区 正一

869 龙王庙 湖南省株洲市攸县联星街道办事处永佳社区 正一

870 聚龙仙 湖南省株洲市攸县黄丰桥镇石联村 正一

871 上金仙 湖南省株洲市攸县黄丰桥镇昭村 正一

872 保民观 湖南省株洲市攸县黄丰桥镇乌井冲村 全真

873 枫仙殿 湖南省株洲市攸县黄丰桥镇晓曙村 正一

874 天蓬岩 湖南省株洲市攸县黄丰桥镇广志村 全真

875 灵真观 湖南省株洲市攸县黄丰桥镇杨滨村 正一

876 三元宫 湖南省株洲市攸县桃水镇桃水村 正一

877 马公庙 湖南省株洲市攸县桃水镇小集村 正一

878 三官观 湖南省株洲市攸县桃水镇湾田村 正一

879 包公祠 湖南省株洲市攸县桃水镇老君潭村 正一

880 凌阳观 湖南省株洲市攸县桃水镇盘塘村 正一

881 三神观 湖南省株洲市攸县石羊塘汤家垅村 正一

882 司观宫 湖南省株洲市攸县桃水镇晆田村 正一

883 归真观 湖南省株洲市攸县鸭塘铺乡牛头湖村 正一

884 宝灵殿 湖南省株洲市攸县鸭塘铺西洋龙村 正一

885 龙王殿 湖南省株洲市攸县鸭塘铺奥林村 正一

886 九女仙 湖南省株洲市攸县鸭塘铺乡杨木港村 正一

887 倚仙观 湖南省株洲市攸县丫江桥镇仙石村 正一

888 宗龙观 湖南省株洲市攸县贾山乡湖沙垅村 正一

889 枫仙庙 湖南省株洲市攸县鸭塘铺乡坪源村 正一

890 天竺庵 湖南省株洲市攸县鸭塘铺乡黄双桥村 正一

891 通仙观 湖南省株洲市攸县鸭塘铺乡邱家垅村 正一

892 石虎寺 湖南省株洲市攸县鸭塘铺乡洪家洲村 正一

893 紫极宫 湖南省株洲市攸县菜花坪流塘村 正一

894 南郊观 湖南省株洲市攸县谭桥街道办事处谭桥村 正一

895 郭公庙 湖南省株洲市攸县大同桥镇大同村 正一

896 振赞观 湖南省株洲市攸县大同桥镇新虎塘村 正一

897 阳升观 湖南省株洲市攸县莲塘坳镇阳升观 正一

898 洞虚观 湖南省株洲市攸县春联街道办事处盘垅村 正一

899 司空观 湖南省株洲市攸县莲塘坳镇月龙村 正一

900 甘公庙 湖南省株洲市攸县湖南坳乡大树村 正一

901 大漠观司空殿 湖南省株洲市攸县网岭镇槐塘村 正一

902 圣母观 湖南省株洲市攸县莲塘坳镇月龙村 正一

903 开封观 湖南省株洲市攸县莲塘坳镇春龙村 正一

904 栖真观 湖南省株洲市攸县莲塘坳山和村 正一

905 国宗观 湖南省株洲市攸县莲塘坳南水村 正一

906 当面观 湖南省株洲市攸县莲塘坳镇下洞村 正一

907 云阳观 湖南省株洲市攸县莲塘坳镇高楼村 正一

908 水钟观 湖南省株洲市攸县莲塘坳镇银塘村 正一

909 宝灵观 湖南省株洲市攸县谭桥街道办事处东联村 正一

910 三堂殿 湖南省株洲市攸县谭桥街道办事处东塔村 正一

911 九王殿 湖南省株洲市攸县菜花坪镇竹美村 正一

912 高山庙 湖南省株洲市攸县菜花坪高联村 正一

913 凌云观 湖南省株洲市攸县新市镇文明村 正一

914 大阳观 湖南省株洲市攸县新市镇回武村 正一

915 永灵观 湖南省株洲市攸县新市镇新市村 正一

916 新市北仙观 湖南省株洲市攸县新市镇钟桥村 正一

917 檀山观 湖南省株洲市攸县大同桥镇大同村 正一

918 枫仙殿 湖南省株洲市攸县坪阳庙黄公村 正一

919 吴公庙 湖南省株洲市攸县网岭笙塘村 正一

920 将军庙 湖南省株洲市攸县网岭新陂村 正一

921 伏陂庙 湖南省株洲市攸县贾山乡伏陂村 正一

922 九富庙 湖南省株洲市攸县贾山乡潘田湾村 正一

923 肖公观 湖南省株洲市攸县贾山乡株形村 正一

924 嵩灵观 湖南省株洲市攸县石羊塘花石垅村 正一

925 青阳观 湖南省株洲市攸县石羊塘罗家桥村 正一

926 武公金仙宝殿 湖南省株洲市攸县石羊塘镇花石垅村 正一

927 地藏王庙 湖南省株洲市攸县石羊塘明塘村 正一

928 龙王宫 湖南省株洲市攸县石羊塘老屋垅村 正一

929 张公庙 湖南省株洲市攸县石羊塘达水桥 正一

930 新阳观 湖南省株洲市攸县鸭塘铺乡阴山巷村 正一

931 洹公殿 湖南省株洲市攸县鸭塘铺泥脚巷 正一

932 神农关帝庙 湖南省株洲市攸县鸭塘铺乡白日冲村 正一

933 杉仙殿 湖南省株洲市攸县鸭塘铺乡邱家垅村 正一

934 大漠观司空宝殿 湖南省株洲市攸县网岭镇槐塘村 正一

935 董公庙 湖南省株洲市攸县网岭北坪村 正一

936 元微宫 湖南省株洲市攸县网岭镇杨家洲村 全真

937 城塘观 湖南省株洲市攸县网岭镇里旺村 全真

938 吴公宝殿 湖南省株洲市攸县网岭镇笙塘村 正一

939 关帝李氏庙 湖南省株洲市攸县网岭镇宏市村 正一

940 白鹿观 湖南省株洲市攸县丫江桥镇增佳台村 正一

941 鱼形观 湖南省株洲市攸县丫江桥镇高潮村 正一

942 严仙观 湖南省株洲市攸县丫江桥皮佳如村 正一

943 杉仙庙 湖南省株洲市攸县丫江桥双峰村 正一

944 明月庵 湖南省株洲市攸县丫江桥明月村 正一

945 七郎庙 湖南省株洲市攸县贾山乡株形村 正一

946 九富庙 湖南省株洲市攸县贾山乡潘田湾村 正一

947 武功殿 湖南省株洲市攸县石羊塘镇恒树龙村 正一

948 枫仙殿 湖南省株洲市攸县菜花坪镇菜花村 正一

949 城隍庙 湖南省株洲市攸县大同桥镇大岭村 正一

950 龙王庙 湖南省株洲市攸县莲塘坳镇春龙村 正一

951 裘村观 湖南省株洲市攸县上云桥镇侯市村 正一

952 武公堂 湖南省株洲市攸县上云桥镇上云桥村 正一

953 明山观湖南省怀化市芷江侗族自治县芷江镇明山顶上 正一

954 张公庙 湖南省株洲市攸县鸭塘铺乡洪家洲村 正一

955 关帝庙 湖南省株洲市攸县新市镇回湖村 正一 

作者：巢谷师兄 https://www.bilibili.com/read/cv18577977?spm_id_from=333.999.0.0 出处：bilibili
