浙江（上）


序号   宫观名称   地址   派别
328 柳市镇苏吕岙六府庙 浙江省温州市乐清市柳市镇苏吕岙村 正一

329 柳市镇汤岙余金溪宫 浙江省温州市乐清市柳市镇汤岙余村 正一

330 柳市镇黄华南潮圣庙 浙江省温州市乐清市柳市镇黄华关村 正一

331 柳市镇家垟徐科庙 浙江省温州市乐清市柳市镇庄垟村 正一

332 柳市镇排岩头东村祖师庙 浙江省温州市乐清市柳市镇排岩头东村 全真

333 柳市镇排岩头刹社庙 浙江省温州市乐清市柳市镇排岩头村 正一

334 柳市镇七里五岳对帝庙 浙江省温州市乐清市柳市镇七里村 正一

