序号   宫观名称                         地址                                      派别 
938 南白象街道洞文观 浙江省温州市瓯海区南白象街道白象村 正一

939 丽岙街道杨圣观 浙江省温州市瓯海区丽岙街道杨宅村芙蓉尖高 正一

940 南白象街道清凉道观 浙江省温州市瓯海区南白象街道南湖村陈庄 全真

941 南白象街道霞坊嶂屿山观 浙江省温州市瓯海区南白象街道霞坊嶂屿山 正一

942 景山街道乌岩道院 浙江省温州市瓯海区景山街道将军村乌岩头8 正一

943 景山街道显惠宫 浙江省温州市瓯海区景山街道净水村 正一

944 街道前林大圣观 街道前林大圣观 正一

945 景山街道华光观 浙江省温州市瓯海区景山街道西山东路102 正一

946 景山街道太清宫 浙江省温州市瓯海区景山街道西山东路116 正一

947 丽岙街道崇福观 浙江省温州市瓯海区丽岙街道丽塘村东村 正一

948 瞿溪街道八仙岩道观 浙江省温州市瓯海区瞿溪街道桥下村 正一

949 潘桥街道上清观 浙江省温州市瓯海区潘桥街道丁岙村 正一

950 潘桥街道五斗太阴宫 浙江省温州市瓯海区潘桥街道河西村皎庄 正一

951 潘桥街道霞碧宫 浙江省温州市瓯海区潘桥街道霞碧山 正一

952 三垟街道五灵观 浙江省温州市瓯海区三垟街道吕家岸村兴岸路 正一

953 三垟街道夏家牌太阴宫 浙江省温州市瓯海区三垟街道夏家牌82号 正一

954 梧田街道妙鸿道院 浙江省温州市瓯海区梧田街道塘西村殿后路2 正一

955 梧田街道塘西陈圣观 浙江省温州市瓯海区梧田街道塘西山村咸占渎 正一

956 梧田街道梧田太阴宫 浙江省温州市瓯海区梧田街道东垟金川路 正一

957 潘桥街道忠义观 浙江省温州市瓯海区潘桥街道林桥头东路29 正一

958 郭溪街道任相公观 浙江省温州市瓯海区郭溪街道塘下梅园村 正一

959 梧田街道伴云道观 浙江省温州市瓯海区梧田街道南村 正一

960 梧田街道慈航道院 浙江省温州市瓯海区梧田街道南村幸福路81 正一

961 梧田街道聚圣观 浙江省温州市瓯海区梧田街道梧三路227号 正一

962 梧田街道丽田太阴宫 浙江省温州市瓯海区梧田街道南丽田街32 正一

963 新桥街道鹤云观 浙江省温州市瓯海区新桥街道山前村 正一

964 新桥街道青心观 浙江省温州市瓯海区新桥街道高翔村中心路1 正一

965 泽雅镇陈垟宫 浙江省温州市瓯海区泽雅镇天长村 正一

966 泽雅镇刘大宫 浙江省温州市瓯海区泽雅镇南山村 正一

967 泽雅镇龙井宫 浙江省温州市瓯海区泽雅镇大石垟村 正一

968 潘桥街道陈龙观 浙江省温州市瓯海区潘桥街道府村山下垟儿路 正一

969 三垟街道张家桥太阴宫 浙江省温州市瓯海区三垟街道沙河村张家桥5 正一

970 泽雅镇岩头宫 浙江省温州市瓯海区泽雅镇李降垟村 正一

971 新桥街道庄济观 浙江省温州市瓯海区新桥街道山前村 正一

972 泽雅镇上潘镇武宫 浙江省温州市瓯海区泽雅镇上潘村 正一

973 泽雅镇石马宫 浙江省温州市瓯海区泽雅镇下村大港头 正一

974 北城街道东山下孝佑宫 浙江省温州市永嘉县北城街道东山下村 正一

975 北城街道杭郭太阴宫 浙江省温州市永嘉县北城街道杭郭村 正一

976 大若岩陶公洞 浙江省温州市永嘉县大若岩镇陶公洞 正一

977 东瓯街道关爷宫 浙江省温州市永嘉县东瓯街道东瓯北工业区 正一

978 东瓯街道礁川道院 浙江省温州市永嘉县东瓯街道礁头村 正一

979 枫林镇乌岩宫 浙江省温州市永嘉县枫林镇枫二村 正一

980 鹤盛镇东皋昙云宫 浙江省温州市永嘉县鹤盛镇东皋村桥下坑 正一

981 黄田街道庵儿道院 浙江省温州市永嘉县黄田街道黄田岙村 正一

982 黄田街道黄田龙母宫 浙江省温州市永嘉县黄田街道黄田岙村 正一

983 黄田街道黄田太阴宫 浙江省温州市永嘉县黄田街道黄田西街83号 正一

984 碧莲镇徐太白祖庙 浙江省温州市永嘉县碧莲镇碧莲下村后山岭脚 正一

985 东城街道嵩罗硐道观 浙江省温州市永嘉县东城街道大溪村前山 正一

986 东城街道天台道观 浙江省温州市永嘉县东城街道陡门村 正一

987 东城街道天岩山仙师道观 浙江省温州市永嘉县东城街道浦口村 正一

988 东瓯街道张慈观 浙江省温州市永嘉县东瓯街道堡二村 正一

989 东瓯街道舟山宫 浙江省温州市永嘉县东瓯街道堡二村 正一

990 北城街道柯师湾孝佑宫 浙江省温州市永嘉县北城街道柯师湾村 正一

991 东城街道五雷山赤岩洞 浙江省温州市永嘉县东城街道五雷山赤岩洞 正一

992 东城街道西林洋五龙观 浙江省温州市永嘉县东城街道西林垟村 正一

993 东城街道溪头东圣观 浙江省温州市永嘉县东城街道溪头村 正一

994 东城街道孝佑宫 浙江省温州市永嘉县东城街道浦东村沿江路2 正一

995 东城街道屿山观 浙江省温州市永嘉县东城街道屿山公园 正一

996 枫林镇北坑宫 浙江省温州市永嘉县枫林镇里龙村 正一

997 枫林镇芙蓉宫 浙江省温州市永嘉县枫林镇芙蓉村 正一

998 鹤盛镇岭头广胤宫 浙江省温州市永嘉县鹤盛镇岭南村 正一

999 鹤盛镇岭头寒坑宫 浙江省温州市永嘉县鹤盛镇岭北村 正一

1000 黄田街道龙湖宫 浙江省温州市永嘉县黄田街道黄浦村 正一

1001 黄田街道千石殿山杨府道院 浙江省温州市永嘉县黄田街道千石村殿山 正一

1002 黄田街道千石五岳观 浙江省温州市永嘉县黄田街道千石村千仑路7 正一

1003 黄田街道外窑孝佑宫 浙江省温州市永嘉县黄田街道外窑村江边 正一

1004 南城街道桥头三港观 浙江省温州市永嘉县南城街道桥头村 正一

1005 南城街道乌岩宫 浙江省温州市永嘉县南城街道前三村 正一

1006 南城街道中山真武宫 浙江省温州市永嘉县南城街道中塘二村 正一

1007 江北街道华光观 浙江省温州市永嘉县江北街道新桥村 正一

1008 江北街道龙桥道院 浙江省温州市永嘉县江北街道龙桥村双塔路 正一

1009 江北街道芦桥山五岳观 浙江省温州市永嘉县江北街道芦桥村 正一

1010 江北街道罗浮道院 浙江省温州市永嘉县江北街道塔下路 正一

1011 桥头镇白云道院 浙江省温州市永嘉县桥头镇梨村 正一

1012 桥头镇白云观 浙江省温州市永嘉县桥头镇白云村 正一

1013 桥头镇陈府宫 浙江省温州市永嘉县桥下镇梅岙下村 正一

1014 桥头镇陈五宫 浙江省温州市永嘉县桥头镇林下村 正一

1015 桥头镇戚伍宫 浙江省温州市永嘉县桥头镇林福村 正一

1016 桥头镇青山道院 浙江省温州市永嘉县桥头镇四角石村 正一

1017 桥头镇瑞屏观 浙江省温州市永嘉县桥头镇谷联村 正一

1018 桥头镇石埠头太阴宫 浙江省温州市永嘉县桥头镇石埠头村 正一

1019 桥头镇桃塆戚伍宫 浙江省温州市永嘉县桥头镇桃塆村桃塆山坪 正一

1020 桥头镇五显观 浙江省温州市永嘉县桥头五显观 正一

1021 桥头镇西山宫 浙江省温州市永嘉县桥头镇前下村 正一

1022 桥头镇义济侯王观 浙江省温州市永嘉县桥头镇底新村 正一

1023 桥下镇独山杨府观 浙江省温州市永嘉县桥下镇大龙村 正一

1024 东瓯街道礁头西屿宫 浙江省温州市永嘉县东瓯街道和三村 正一

1025 东瓯街道林垟真人宫 浙江省温州市永嘉县东瓯街道林垟村 正一

1026 枫林镇金山头尚书宫 浙江省温州市永嘉县枫林镇金山头村 正一

1027 枫林镇齐天大圣宫 浙江省温州市永嘉县枫林镇新坊村 正一

1028 枫林镇尚书宫 浙江省温州市永嘉县枫林镇陈洋村 正一

1029 枫林镇汤岙杨府宫 浙江省温州市永嘉县枫林镇汤岙村 正一

1030 碧莲镇应坑应界坑大圣宫 浙江省温州市永嘉县碧莲镇应二村 正一

1031 东城街道敬仁三清观 浙江省温州市永嘉县东城街道敬仁村 正一

1032 东城街道龙山道观 浙江省温州市永嘉县上塘镇浦东村龙山 正一

1033 东城街道浦口苍龙宫 浙江省温州市永嘉县东城街道浦口村前洋坎头 正一

1034 黄田街道雅林大圣宫 浙江省温州市永嘉县黄田街道雅林村 正一

1035 江北街道罗浮龟山道院 浙江省温州市永嘉县江北街道罗浮村 正一

1036 江北街道孙圣宫 浙江省温州市永嘉县江北街道清水埠罗东巷4 正一

1037 江北街道塘头孝佑宫 浙江省温州市永嘉县江北街道塘头村前横街2 正一

1038 桥下镇凤凰山五岳观 浙江省温州市永嘉县桥下镇吴垟村凤凰山 正一

1039 桥下镇龙峰山五岳观 浙江省温州市永嘉县桥下镇埠头村 正一

1040 桥下镇梅岙陈五宫 浙江省温州市永嘉县桥下镇梅岙上村 正一

1041 桥下镇茗岙中兴道观 浙江省温州市永嘉县桥下镇中村 正一

1042 桥下镇陈伍候王宫 浙江省温州市永嘉县桥下镇梅岙中村 正一

1043 桥下镇四里周山圣宫 浙江省温州市永嘉县桥下镇周山村 正一

1044 桥下镇西溪托嵩岩应天观 浙江省温州市永嘉县桥下镇岭一村 正一

1045 桥下镇张三令公观 浙江省温州市永嘉县桥下镇西溪下村 正一

1046 沙头镇鹤巢道观 浙江省温州市永嘉县沙头镇罗坑村 正一

1047 沙头镇花坦水岩龙圣宫 浙江省温州市永嘉县沙头镇水岩村 正一

1048 沙头镇庙活五岳观 浙江省温州市永嘉县沙头镇庙活村龙严头 正一

1049 乌牛街道古塘宫 浙江省温州市永嘉县乌牛街道古塘村 正一

1050 乌牛街道河口埭玄道观 浙江省温州市永嘉县乌牛街道河口埭 正一

1051 乌牛街道横屿赤龙观 浙江省温州市永嘉县乌牛街道横屿村 正一

1052 乌牛街道黄飞正虎道观 浙江省温州市嘉县乌牛街道吴岙村 正一

1053 乌牛街道岭下太阴宫 浙江省温州市永嘉县乌牛街道岭下村 正一

1054 乌牛街道令公观 浙江省温州市永嘉县乌牛街道码道村 正一

1055 沙头镇古庙道观 浙江省温州市永嘉县沙头镇古一村 正一

1056 沙头镇古庙太阴宫 浙江省温州市永嘉县沙头镇古庙村 正一

1057 沙头镇上路垟显灵观 浙江省温州市永嘉县沙头镇新星村 正一

1058 沙头镇太平岩胡公殿 浙江省温州市永嘉县沙头镇 正一

1059 沙头镇泰石圣湖宫 浙江省温州市永嘉县沙头镇泰石村 正一

1060 沙头镇塘湾方潜宫 浙江省温州市永嘉县沙头镇塘塆村 正一

1061 岩坦镇白鹤宫 浙江省温州市永嘉县岩坦镇东岙村

正一

1062 岩坦镇溪口苍峰宫 浙江省温州市永嘉县岩坦镇大谢村 正一

1063 岩坦镇张溪花岩下龙母宫 浙江省温州市永嘉县岩坦镇江潭村 正一

1064 岩头镇飞头山大圣宫 浙江省温州市永嘉县岩头镇岩头村麒麟山 正一

1065 岩头镇芙蓉太阴宫 浙江省温州市永嘉县岩头镇芙蓉村 正一

1066 岩坦镇里平圣雨宫 浙江省温州市永嘉县岩坦镇田龙村 正一

1067 岩头镇岩头太阴宫 浙江省温州市永嘉县岩头镇岩头村双浚头 正一

1068 岩头镇浙南龙瀑洞天 浙江省温州市永嘉县岩头镇下日川 正一

1069 岩头镇中美山脚三圣观 浙江省温州市永嘉县岩头镇中美山脚村 正一

1070 岩头镇龙圣宫 浙江省温州市永嘉县岩头镇西川村 正一

1071 桥头镇巨海观 浙江省温州市永嘉县桥头镇桥东路黄堡村44 正一

1072 桥头镇鹿报宫 浙江省温州市永嘉县桥头镇壬田村 正一

1073 桥头镇马府天仙宫 浙江省温州市永嘉县桥头镇坦头村怡乐路 正一

1074 桥头镇东岙长生观 浙江省温州市永嘉县桥头镇白沙村 正一

1075 桥头镇凤凰道观 浙江省温州市永嘉县桥头镇东行村 正一

1076 桥头镇朱涂高山道院 浙江省温州市永嘉县桥头镇朱涂村 正一

1077 沙头镇珠岸芦氏母宫 浙江省温州市永嘉县沙头镇珠岸村 正一

1078 乌牛街道大嶂五龙观 浙江省温州市永嘉县乌牛街道大嶂村 正一

1079 乌牛街道东蒙山天然道观 浙江省温州市永嘉县乌牛街道东蒙山天然道观 全真

1080 乌牛街道马岙胡三观 浙江省温州市永嘉县乌牛街道马岙村 正一

1081 乌牛街道上三房青龙宫 浙江省温州市永嘉县乌牛街道上三房村 正一

1082 乌牛街道上三房太清宫 浙江省温州市永嘉县乌牛街道上三房旺东村 正一

1083 三江街道临江观 浙江省温州市永嘉县三江街道浦东村 正一

1084 岩头镇上岙水东高山宫 浙江省温州市永嘉县岩头镇上岙水东村 正一

1085 岩头镇西岸孝佑宫 浙江省温州市永嘉县岩头镇西岸村 正一

1086 乌牛街道上叶漈清宫 浙江省温州市永嘉县乌牛街道上叶村 正一

1087 乌牛街道潭三道观 浙江省温州市永嘉县乌牛街道金坑村 正一

1088 乌牛街道五岳观 浙江省温州市永嘉县乌牛街道上三房村 正一

1089 乌牛街道溪口龙圣观 浙江省温州市永嘉县乌牛街道上叶村 正一

1090 乌牛街道仙师道观 浙江省温州市永嘉县乌牛街道西岙村 正一

1091 乌牛街道永乐道院 浙江省温州市永嘉县乌牛街道码道村 正一

1092 岩头镇下村孝佑宫 浙江省温州市永嘉县岩头镇岩头下村 正一

1093 巽宅镇仙岩僧殿 浙江省温州市永嘉县巽宅镇岭东村 正一

1094 盐官城隍庙 浙江省嘉兴市海宁市盐官景区 全真

1095 城隍庙 浙江省嘉兴市平湖市解放东路 全真

1096 烟霞观 浙江省湖州市德清县武康镇五龙村 正一

1097 安吉纯阳宫 浙江省湖州市安吉县孝丰社区 全真

1098 安吉太平观 浙江省湖州市安吉县昆铜乡隐将村 正一

1099 湖州草荡庙 浙江省湖州市吴兴区道场乡黄墅村 正一

1100 湖州清峰观 浙江省湖州市杨家埠镇弁南 正一

1101 湖州府庙 浙江省湖州市上北街4号楼 正一

1102 湖州古梅花观 浙江省湖州市道场乡金盖山 全真

1103 湖州广济宫 浙江省湖州市滨湖街道新桥村 正一

1104 湖州金鸡山总管庙 浙江省湖州市道场乡黄墅村 正一

1105 湖州腊山将军庙 浙江省湖州市凤凰街道腊山头 正一

1106 湖州龙首古院 浙江省湖州市杨家埠镇杨家庄村 全真

1107 湖州潜山总管庙 浙江省湖州市仁皇山街道建国村 正一

1108 湖州通天庙 浙江省湖州市康山街道道场村堂子山 正一

1109 湖州兴华庙 浙江省湖州市仁皇山街道南皋桥桥东村 正一

1110 长兴文昌阁 浙江省湖州市长兴县雉城镇钮店湾村 正一

1111 长兴城隍庙 浙江省湖州市长兴县雉城镇高山岭社区 正一

1112 长兴五福庙 浙江省湖州市长兴县夹浦镇北川村 正一

1113 和孚总管庙 浙江省湖州市南浔区和孚镇孙家浜自然村 正一

1114 和孚广济庙 浙江省湖州市南浔区和孚镇 全真

1115 石淙太君庙 浙江省湖州市南浔区石淙镇石淙村 正一

1116 菱湖正觉宫 浙江省湖州市南浔区菱湖镇 正一

1117 南圣观 浙江省湖州市南浔区经济开发区英雄村 正一

1118 南浔广惠宫 浙江省湖州市南浔区南浔镇 正一

1119 千金潮音庙 浙江省湖州市南浔区千金镇商墓村 正一

1120 善琏杨官桥总管庙 浙江省湖州市南浔区善琏镇 正一

1121 双林东岳庙 浙江省湖州市南浔区双林镇 正一

1122 双林广陵观 浙江省湖州市南浔区双林镇 正一

1123 双林吉祥庙 浙江省湖州市南浔区双林镇七星桥村 正一

1124 菱湖潮音庙 浙江省湖州市南浔区菱湖镇新溪村 正一

1125 菱湖纯阳宫 浙江省湖州市南浔区菱湖镇思溪村 全真

1126 和孚镇重兆东岳庙 浙江省湖州市南浔区和孚镇 正一

1127 菱湖白云庙 浙江省湖州市南浔区菱湖镇 正一

1128 埭溪宝灵观 浙江省湖州市吴兴区埭溪镇山背村 全真

1129 埭溪吉祥宫 浙江省湖州市吴兴区埭溪镇红旗村 全真

1130 埭溪三清宫 浙江省湖州市吴兴区埭溪镇盛家坞村 全真

1131 吴兴区东林东岳庙 浙江省湖州市吴兴区东林镇泉益村 全真

1132 高新区宝山观 浙江省湖州市吴兴区织里镇大港村 全真

1133 高新区东岳宫 浙江省湖州市吴兴区高新区闵家桥 正一

1134 高新区荷花庙 浙江省湖州市吴兴区南太湖高新区中东村朱家 全真

1135 高新区后林西庙 浙江省湖州市吴兴区八里店镇后林村 全真

1136 高新区九龙观 浙江省湖州市吴兴区戴山集镇 正一

1137 高新区龙缘观 浙江省湖州市吴兴区八里店镇塘红村 正一

1138 高新区杨娄庙 浙江省湖州市吴兴区织里镇许溇村 全真

1139 环渚安乐宫 浙江省湖州市吴兴区环渚街道瑶台村史介湾 全真

1140 环渚福庆观 浙江省湖州市吴兴区环渚街道龙溪村 正一

1141 环渚吉庆观 浙江省湖州市吴兴区环渚街道金锁村 全真

序号 宫观名称 地址 派别

1142 环渚玉堂庙 浙江省湖州市吴兴区环渚街道金锁村 正一

1143 织里宝镜观 浙江省湖州市吴兴区织里镇 全真

1144 织里普安宫 浙江省湖州市吴兴区织里镇小河村 全真

1145 织里万云观 浙江省湖州市吴兴区织里镇织东路77号 正一

1146 织里喜寺观 浙江省湖州市吴兴区织里镇张家兜村 全真

1147 织里圆觉宫 浙江省湖州市吴兴区织里小邾 全真

1148 东林回仙观 浙江省湖州市吴兴区东林镇锦峰山 全真

1149 东林孟婆庙 浙江省湖州市吴兴区东林镇胜利村 全真

1150 东林南阳庙 浙江省湖州市吴兴区东林镇四联村 全真

1151 东林善云观 浙江省湖州市吴兴区东林镇青山村 全真

1152 高新区白龙观 浙江省湖州市吴兴区八里店镇后林村 全真

1153 妙西吴司宫 浙江省湖州市吴兴区妙西镇 全真

1154 妙西园明观 浙江省湖州市吴兴区妙西镇石山村 全真

1155 重阳宫 浙江省绍兴市新昌县澄潭镇左于村 全真

1156 金华市三清宫 浙江省金华市旌孝街65号 全真

1157 金华市灵霄宫 浙江省金华市开发区苏孟乡山下村 正一

1158 金华市黄大仙祖宫 浙江省金华市双龙风景区 全真

1159 碧云殿 浙江省金华市兰溪市永昌街道胜岗村 正一

1160 黄大仙宫 浙江省金华市兰溪市云山街道黄湓村 正一

1161 灵羊祠 浙江省金华市兰溪市灵羊岛 正一

1162 仙奕馆 浙江省金华市兰溪市马涧镇穆澄源村 全真

1163 玉明宫 浙江省金华市兰溪马涧镇大丘田村 正一

1164 仙岩宫 浙江省金华市东阳市横店镇屏岩洞府仙岩宫 正一

1165 宇灵宫 浙江省金华市东阳市湖溪镇黄滕岩 全真

1166 禹王宫 浙江省金华市东阳市解放路84号畜牧兽医局 全真

1167 城隍庙 浙江省金华市东阳市画水镇陆宅村 正一

1168 源东乡丁村玄都山道观 浙江省金华市金东区源东乡丁村 全真

1169 赤松黄大仙宫 浙江省金华市金东区赤松镇钟头村 全真

1170 玉溪宫 浙江省金华市金东区金义都市新区 全真

1171 谷将山道观 浙江省金华市磐安县万苍乡谷将山 全真

1172 柳城镇玉皇宫 浙江省金华市武义县柳城镇龙山公园 正一

1173 牛头山天师殿 浙江省金华市武义县西联乡牛头山风景区 正一

1174 城隍庙 浙江省金华市义乌市稠江街道桥头山 正一

1175 东岳殿 浙江省金华市义乌市后宅街道苏街村 正一

1176 洋塘道观 浙江省金华市义乌市稠城街道桥头村 正一

1177 玄谷宫 浙江省金华市永康市唐先镇长塘头村 正一

1178 芦山道观 浙江省金华市永康市古山镇林坑陈村 全真

1179 三姑殿 浙江省金华市婺城区乾西乡雅宅村 正一

1180 竹马乡白竹殿 浙江省金华市婺城区竹马乡金店村 全真

1181 密林宫 浙江省台州市三门县海游镇善岙蒋村 全真

1182 凝真宫 浙江省台州市仙居县下各镇羊棚头村 全真

1183 黄岩茅畲浦洋风水堂 浙江省台州市黄岩区茅畲乡浦洋村 正一

1184 黄岩茅畲西泉化鹤庙 浙江省台州市黄岩区茅畲乡西泉村 正一

1185 黄岩茅畲下街关帝庙 浙江省台州市黄岩区茅畲下街村 正一

1186 黄岩南城陡门宫 浙江省台州市黄岩区南城街道十里铺村 正一

1187 黄岩南城护国宫 浙江省台州市黄岩区南城街道山后村 正一

1188 黄岩南城杨府庙 浙江省台州市黄岩区南城街道横山头村 正一

1189 黄岩南城药山龙王庙 浙江省台州市黄岩区南城街道药山村 全真

1190 黄岩北城街道塔水桥兴灵宫 浙江省台州市黄岩区北城街道塔水桥村 正一

1191 黄岩北洋坎头圣母宫 浙江省台州市黄岩区坎头村 正一

1192 黄岩高桥回龙殿 浙江省台州市黄岩区高桥街道胜利村 正一

1193 黄岩高桥街道龙山庙 浙江省台州市黄岩区高桥街道 正一

1194 黄岩高桥三童岙乡主庙 浙江省台州市黄岩区高桥街道三童岙里村 正一

1195 黄岩高桥石牛渡兴福宫 浙江省台州市黄岩区高桥街道村 正一

1196 黄岩高桥祝梁庙 浙江省台州市黄岩区高桥街道杏林村 正一

1197 黄岩平静庙 浙江省台州市黄岩区前洋村 正一

1198 黄岩沙埠镇歧田村敬国庙 浙江省台州市黄岩区沙埠镇歧田村 正一

1199 黄岩上垟乡下洋岭培风庙 浙江省台州市黄岩区上垟乡山主头村 正一

1200 黄岩头陀镇百丈柑橘场百花庙 浙江省台州市黄岩区头陀镇百丈柑橘场 正一

1201 黄岩头陀镇城隍殿 浙江省台州市黄岩区头陀镇前陈村 正一

1202 黄岩头陀镇洪屿郑孔宫 浙江省台州市黄岩区头陀镇洪屿村 正一

1203 黄岩北洋小里桥静福堂 浙江省台州市黄岩区北洋镇小里桥村 正一

1204 黄岩北洋镇兴庙 浙江省台州市黄岩区北洋镇苎厂村 正一

1205 黄岩北城街道后庄蒋师殿 浙江省台州市黄岩区北城街道后庄村 正一

1206 黄岩北城坎头张东应庙 浙江省台州市黄岩区北城坎头张村 正一

1207 黄岩北城平安宫 浙江省台州市黄岩区北城下庄白石道头 正一

1208 黄岩北洋广褔宫 浙江省台州市黄岩区北洋镇前蒋村 全真

1209 黄岩北洋灵康庙 浙江省台州市黄岩区北洋镇前蒋村 正一

1210 黄岩头陀镇胡岙兴国庙 浙江省台州市黄岩区头陀镇胡岙村 正一

1211 黄岩头陀镇唐后庙 浙江省台州市黄岩区头陀镇前陈村 正一

1212 黄岩头陀镇小里灰灵秀庙 浙江省台州市黄岩区头陀镇小里灰村 正一

1213 黄岩头陀镇新界济坛庙 浙江省台州市黄岩区头陀镇新界村 正一

1214 黄岩头陀镇中岙诚应庙 浙江省台州市黄岩区头陀镇中岙村 正一

1215 黄岩屿头白石永显庙 浙江省台州市黄岩区屿头白石村 正一

1216 黄岩屿头关帝庙 浙江省台州市黄岩区屿头乡屿头村 正一

1217 黄岩屿头太尉殿 浙江省台州市黄岩区屿头乡沙滩村 全真

1218 黄岩屿头乡三合庙 浙江省台州市黄岩区屿头乡联一村 正一

1219 黄岩城关金山道院 浙江省台州市黄岩区西城岭下葛村 正一

1220 黄岩城隍庙 浙江省台州市黄岩区东城红四村 正一

1221 黄岩澄江北斗宫 浙江省台州市黄岩区澄江横屋 正一

1222 黄岩澄江岱石庙 浙江省台州市黄岩区澄江石柜岙村 全真

1223 黄岩澄江蒋发庙 浙江省台州市黄岩区澄江桥头王村 全真

1224 黄岩澄江坤道院 浙江省台州市黄岩区澄江大山头莲尖坪 全真

1225 黄岩澄江凉棚岭武圣庙 浙江省台州市黄岩区澄江凉棚岭村 正一

1226 黄岩澄江六保宫 浙江省台州市黄岩区澄江后林村 正一

1227 黄岩澄江骑龙庙 浙江省台州市黄岩区澄江东江河村 正一

1228 黄岩澄江四保庙 浙江省台州市黄岩区澄江临西 正一

1229 黄岩澄江显赫宫 浙江省台州市黄岩区澄江童家洋村 全真

1230 黄岩沙埠镇东岳庙 浙江省台州市黄岩区沙埠镇八村 正一

1231 黄岩沙埠镇繁二村禹王庙 浙江省台州市黄岩区沙埠镇繁二村 正一

1232 黄岩上垟沈岙白鹤殿 浙江省台州市黄岩区上垟乡沈岙村 正一

1233 黄岩上垟西洋柏都祖庙 浙江省台州市黄岩区上垟乡西洋村 正一

1234 黄岩上垟象岙瑞灵庙 浙江省台州市黄岩区上垟乡象岙村 正一

1235 黄岩上郑蒋东岙镇安庙 浙江省台州市黄岩区上郑乡蒋东岙村 正一

1236 黄岩上郑石墩斗潭殿 浙江省台州市黄岩区上郑乡石墩村 正一

1237 黄岩上郑垟头殿 浙江省台州市黄岩区上郑乡垟头村 正一

1238 黄岩西城兴嘉庙 浙江省台州市黄岩区西城下埭头村 正一

1239 黄岩新前后洋黄兴发庙 浙江省台州市黄岩区后洋黄村 正一

1240 黄岩新前泾岸兴心宫 浙江省台州市黄岩区泾岸村 正一

1241 黄岩新前临江庙 浙江省台州市黄岩区七里王村 正一

1242 黄岩新前平水庙 浙江省台州市黄岩区下曹村 正一

1243 黄岩新前七里综合庙 浙江省台州市黄岩区七里村 正一

1244 黄岩新前前洋方感应庙 浙江省台州市黄岩区前洋方村 正一

1245 黄岩新前石刹崎宫 浙江省台州市黄岩区牟村 正一

1246 黄岩新前西岙嘉兴庙 浙江省台州市黄岩区西岙村 正一

1247 黄岩新前显胜宫 浙江省台州市黄岩区屿新村 正一

1248 黄岩新前显应宫 浙江省台州市黄岩区塔山村 正一

1249 黄岩院桥上岙灵康庙 浙江省台州市黄岩区院桥上岙村 正一

1250 黄岩院桥上桥永庆堂 浙江省台州市黄岩区院桥镇上桥村 正一

1251 黄岩院桥西溪岩板殿 浙江省台州市黄岩区院桥西溪太湖山 正一

1252 黄岩院桥新届山灵应庙 浙江省台州市黄岩区院桥镇前庄居 正一

1253 黄岩院桥雅里酌议庙 浙江省台州市黄岩区院桥雅里村 正一

1254 黄岩院桥洋岙曹仙宫 浙江省台州市黄岩区院桥洋岙 正一

1255 黄岩院桥占堂灵康庙 浙江省台州市黄岩区院桥占堂村 正一

1256 黄岩院桥樟前凤山庙 浙江省台州市黄岩区院桥镇樟前村 正一

1257 黄岩院桥中岙里关庙 浙江省台州市黄岩区院桥中岙里村 正一

1258 黄岩东城灵康庙 浙江省台州市黄岩区东城王西村 正一

1259 黄岩东城三清宫 浙江省台州市黄岩区东城九峰山方山路马尾水 正一

1260 黄岩东城卧虎山腾云宫 浙江省台州市黄岩区九峰山卧虎山 正一

1261 黄岩富山杨府庙 浙江省台州市黄岩区富山乡北山村 正一

1262 黄岩高桥海门杨府庙 浙江省台州市黄岩区高桥街道海门村 正一

1263 黄岩高桥圆觉庙 浙江省台州市黄岩区高桥街道前店村 正一

1264 黄岩江口护国庙 浙江省台州市黄岩区江口街道道头村 正一

1265 黄岩澄江显灵庙 浙江省台州市黄岩区澄江仙浦喻 全真

1266 黄岩东城东岳庙 浙江省台州市黄岩区九峰公园南大门口 正一

1267 黄岩东城果建巷三官堂 浙江省台州市黄岩区东城山亭社区果建巷25 正一

1268 黄岩东城红四显应庙 浙江省台州市黄岩区东城红四村 正一

1269 黄岩宁溪东岳庙 浙江省台州市黄岩区宁溪镇横街居 正一

1270 黄岩宁溪快乐白鹤殿 浙江省台州市黄岩区宁溪镇快乐村 正一

1271 黄岩宁溪桥亭南田宫 浙江省台州市黄岩区宁溪镇桥亭居 正一

1272 黄岩宁溪三宅镇应庙 浙江省台州市黄岩区宁溪镇小街居 正一

1273 黄岩宁溪镇大樟殿 浙江省台州市黄岩区宁溪镇岭根村 正一

1274 黄岩院桥横泾禹王庙 浙江省台州市黄岩区院桥横泾后岸村 正一

