福 建（918座）



序号    宫观名称                                地址                              派别
735 永春仙溪大宫 福建省泉州市永春县湖洋镇溪东村 正一

736 永春桃源祖殿 福建省泉州市永春县湖洋镇桃源村 正一

737 永春美芳宫 福建省泉州市永春县蓬壶镇仙岭村美芳宫 正一

738 永春南门庙 福建省泉州市永春县湖洋湖城村 正一

739 永春大鹏岩 福建省泉州市永春县桃城镇大坪村 正一

740 大田仙亭山龙兴殿 福建省三明市大田县均溪镇玉田村 正一

741 建宁溪口三清殿 福建省三明市建宁县濉溪镇黄舟坊 正一

742 建宁黄坊龙龟山观 福建省三明市建宁县黄坊乡龙龟山 正一

743 建宁溪口顺泽宫 福建省三明市建宁县溪口镇枫元村 正一

744 建宁溪源五龙观 福建省三明市建宁县溪源乡鲇坑村 正一

745 建宁溪口将军庙 福建省三明市建宁县溪口镇溪口船下 正一

746 建宁濉溪五谷庙 福建省三明市建宁县濉溪镇圳头村 正一

747 将乐水南妈祖庙 福建省三明市将乐县水南渡头村 正一

748 将乐黄潭圣母庙 福建省三明市将乐县黄潭镇元呈村 正一

749 将乐忠靖庙 福建省三明市将乐县黄潭镇黄潭村 正一

750 将乐相帝庙 福建省三明市将乐县黄潭镇太村 正一

751 将乐崇文阁 福建省三明市将乐县黄潭镇里地村 正一

752 将乐吉云宫 福建省三明市将乐县黄潭镇吴村 正一

753 三明天后宫 福建省三明市梅列区群英新村 正一

754 明溪九仙观 福建省三明市明溪县城关乡上坊村 正一

755 明溪五谷仙庙 福建省三明市明溪县城关乡王桥村 正一

756 明溪封脸夫人庙 福建省三明市明溪县城关乡坪埠村大富 正一

757 明溪天华庵 福建省三明市明溪县瀚仙镇石珩村 正一

758 明溪妈祖庙 福建省三明市明溪县沙溪乡 正一

759 明溪天后宫 福建省三明市明溪县沙溪乡 正一

760 明溪显应庙 福建省三明市明溪县雪峰镇山坑 正一

761 清流大丰山顺真道院 福建省三明市清流县赖坊乡官坊村 正一

762 清流仙公庙 福建省三明市清流县龙津镇下戈村 正一

763 清流神农庙 福建省三明市清流县嵩溪镇嵩溪村 正一

764 沙县元天上帝庙 福建省三明市沙县凤岗街道西山村 正一

765 沙县白马庙 福建省三明市沙县凤岗街道城北新区 正一

766 沙县吕祖庙 福建省三明市沙县凤岗街道建国路东巷 正一

767 沙县玉皇阁 福建省三明市沙县虬江街道水南村 正一

768 沙县白云观 福建省三明市沙县富口镇荷山村 正一

769 沙县高砂民主庙 福建省三明市沙县高砂镇高砂村  正一

770 沙县城隍庙 福建省三明市沙县凤岗街道文庙路118号 正一

771 沙县池沧太保庙 福建省三明市沙县高砂镇池沧村 正一

772 沙县罗岩太保庙 福建省三明市沙县南阳乡华村 正一

773 沙县关帝庙 福建省三明市沙县凤岗街道滨河路 正一

774 沙县大圣庙 福建省三明市沙县凤岗街道大洲村莲花峰 正一

775 沙县涌溪太保庙 福建省三明市沙县青州镇涌溪村 正一

776 沙县三官堂玉皇殿 福建省三明市沙县凤岗街道西山村马岭亭 正一

777 沙县北门太保宫 福建省三明市沙县凤岗街道北门村 正一

778 沙县古县城隍庙 福建省三明市沙县凤岗街道古县村 正一

779 沙县迎神阁 福建省三明市沙县富口镇富口村 正一

780 泰宁崇灵观 福建省三明市泰宁县下渠乡下渠村安月色 正一

781 泰宁普济观 福建省三明市泰宁县开善乡余元村 正一

782 泰宁龙灵观 福建省三明市泰宁县上青乡江边村龙门 正一

783 泰宁忠靖观 福建省三明市泰宁县开善乡余上村 正一

784 泰宁圆通观 福建省三明市泰宁县开善乡池潭村 正一

785 泰宁慧灵观 福建省三明市泰宁县下渠乡大渠村铺下 正一

786 泰宁南禅宫 福建省三明市泰宁县杉城镇胜一村何家窠 正一

787 泰宁炎帝宫 福建省三明市泰宁县杉城镇零公里 正一

788 泰宁栖真观 福建省三明市泰宁县杉城镇长兴村  正一

789 泰宁炽昌观 福建省三明市泰宁县杉城镇帐干村 正一

790 泰宁圣恩观 福建省三明市泰宁县朱口镇音山村水尾  正一

791 泰宁永乐宫 福建省三明市泰宁县朱口镇渠高村上白石 正一

792 永安唐王庙 福建省三明市永安市燕南南郊村 正一

793 永安百丈岩仙马庙 福建省三明市永安市燕北坂尾村 正一

794 永安唐田王庙 福建省三明市永安市燕东新桥村  正一

795 永安飞云殿 福建省三明市永安市燕东新桥村  正一

796 永安龟峰洞 福建省三明市永安市燕西桥西村 正一

797 永安宝龙殿 福建省三明市永安市曹远镇坑边村龙水岩  正一

798 永安永兴殿 福建省三明市永安市安砂镇玲珑村马蔗坑 正一

799 永安泰华殿 福建省三明市永安市安砂镇小江坊下塘  正一

800 永安显迹堂 福建省三明市永安市安砂镇青村村 正一

801 永安关武庙 福建省三明市永安市安砂镇安砂村衙门平 正一

802 永安祖兴殿 福建省三明市永安市上坪乡大进村  正一

803 永安青水三仙庙 福建省三明市永安市青水乡青水村 正一

804 永安飞云祖殿 福建省三明市永安市曹远镇蔡地村  正一

805 永安龙兴堂 福建省三明市永安市曹远青水池村  正一

806 尤溪城关白鹤楼 福建省三明市尤溪县城关水南路106号 正一

807 尤溪城关天后宫 福建省三明市尤溪县城关镇水东村 正一

808 尤溪城关锦云亭 福建省三明市尤溪县城关镇城西翠惟山 正一

809 尤溪城关灵源院 福建省三明市尤溪县城关镇埔西路  正一

810 尤溪城关忠烈殿 福建省三明市尤溪县城关镇后山路  正一

811 尤溪城关龙凤殿 福建省三明市尤溪县城关镇水南  正一

812 尤溪城关水东福明宫 福建省三明市尤溪县城关镇水东村  正一

813 尤溪水东高峰亭 福建省三明市尤溪县城关水东村 正一

814 尤溪中仙竹峰清岩祖殿 福建省三明市尤溪县中仙乡竹峰演溪 正一

815 尤溪坂面下川会三宫 福建省三明市尤溪县坂面乡下川村 正一

816 尤溪梅仙下保萧公宝殿 福建省三明市尤溪县梅仙镇下保水尾 正一

817 尤溪联合石门祖殿 福建省三明市尤溪县联合乡伏虎岩 正一

818 尤溪台溪清溪威济宫 福建省三明市尤溪县台溪乡清溪隔坑垅 正一

819 尤溪台溪洋尾天后宫 福建省三明市尤溪县台溪乡洋尾村尾 正一

820 尤溪梅仙灵源殿 福建省三明市尤溪县梅仙镇梅仙村 正一

821 尤溪西城寨峰殿 福建省三明市尤溪县西城镇后洋村 正一

822 尤溪西城福寿宫 福建省三明市尤溪县西城镇团结村 正一

823 尤溪管前柳塘秀峰亭 福建省三明市尤溪县管前镇柳塘村  正一

824 尤溪西滨刘坂福云堂 福建省三明市尤溪县西滨镇刘坂村 正一

825 尤溪新阳双里龙兴祖殿 福建省三明市尤溪县新阳镇双里村  正一

826 尤溪尤溪口三福堂 福建省三明市尤溪县尤溪口镇尤墩村  正一

827 尤溪西滨际后五显宫 福建省三明市尤溪县西滨镇际后东山 正一

828 尤溪西滨西洋泰山宫 福建省三明市尤溪县西滨镇西洋村  正一

829 尤溪西滨拥口联台宫 福建省三明市尤溪县西滨镇拥口村 正一

830 尤溪洋中萧公祖殿 福建省三明市尤溪县洋中镇际口村 正一

831 尤溪汤川天后宫 福建省三明市尤溪县汤川乡光明村 正一

832 尤溪溪尾三台祖殿 福建省三明市尤溪县溪尾乡本洋三台 正一

833 尤溪坂面下川广应堂 福建省三明市尤溪县坂面乡下川铁车柄 正一

834 尤溪台溪清溪广泰宫 福建省三明市尤溪县台溪清溪坑圆 正一

835 尤溪梅仙倒排岩龙龟祖殿 福建省三明市尤溪县梅仙镇倒排岩 正一

836 尤溪梅仙坪寨下渡田圣殿 福建省三明市尤溪县梅仙镇坪寨下渡  正一

837 尤溪溪尾半岭清灵宫 福建省三明市尤溪县溪尾乡溪尾半岭  正一

838 尤溪西城蟠龙山集福苑 福建省三明市尤溪县西城团结村 正一

839 厦门石兜真德殿 福建省厦门市集美区第二农场  正一

840 厦门种德宫 福建省厦门市思明区鼓浪屿内厝澳373号  正一

841 厦门朝宗宫 福建省厦门市思明区民族路128-130号 正一

842 厦门太清宫 福建省厦门市思明区曾厝垵曾山上“天泉”附 正一

843 厦门朝天宫 福建省厦门市思明区故宫路62号 正一

844 厦门三官道院 福建省厦门市思明区龙虎北路41号  正一

845 厦门朝元观 福建省厦门市同安区大同街道朝元小西门 正一

846 厦门东岳行宫 福建省厦门市同安区大同街道碧岳村岳口里 正一

847 厦门瑶江大元殿 福建省厦门市同安区祥平街道瑶头村 正一

848 厦门金炳炎帝殿 福建省厦门市翔安区新圩镇金炳村 正一

849 东山铜陵真君宫 福建省漳州市东山县铜陵镇顶街社区 正一

850 东山铜陵天后宫 福建省漳州市东山县陈城镇天后宫 正一

851 东山关帝庙 福建省漳州市东山县铜陵镇公园社区 正一

852 东山铜陵水仙宫 福建省漳州市东山县铜陵镇大沃街水仙宫路9 正一

853 华安南山宫 福建省漳州市华安县华丰镇良埔村南山 正一

854 龙海隆教镇海城隍庙 福建省漳州市龙海市隆教畲族乡镇海村 正一

855 龙海九湖田中央岱仙岩庙 福建省漳州市龙海市九湖镇田中央村 正一

856 龙海九湖苍坂琵琶岩庙 福建省漳州市龙海市九湖镇蔡坂村 正一

857 龙海海澄港岸鸿岸宫 福建省漳州市龙海市海澄镇山后村港岸自然村 正一

858 龙海白水磁美玉皇殿 福建省漳州市龙海市白水镇磁美村 正一

859 龙海紫泥西良鳌头宫 福建省漳州市龙海市紫泥镇西良村 正一

860 龙海港尾卓岐岐阳宫 福建省漳州市龙海市港尾镇卓岐村 正一

861 龙海霞苑清惠宫 福建省漳州市龙海市海澄镇黎明村 正一

862 龙海紫泥金定金兴宫 福建省漳州市龙海市紫泥镇金定村 正一

863 龙海白水方田东岳庙 福建省漳州市龙海市白水镇方田村 正一

864 龙海海澄城隍庙 福建省漳州市龙海市海澄镇城隍路105号 正一

865 龙海凤山岳庙 福建省漳州市龙海市榜山与海澄镇交界岳岭 正一

866 龙海海澄山后红滚庙 福建省漳州市龙海市海澄镇山后村 正一

867 龙海石码解北大码头关帝庙 福建省漳州市龙海市石码镇红树林小区 正一

868 漳州赤岭关帝庙 福建省漳州市龙文区步文镇步文村下店尾社 正一

869 漳州扶摇关帝庙 福建省漳州市龙文区郭坑镇扶摇村 正一

870 漳州郭坑水尾宫 福建省漳州市龙文区郭坑镇新厝村 正一

871 漳州土白店上和善宫 福建省漳州市龙文区步文镇土白村店上社 正一

872 漳州朝阳关帝庙 福建省漳州市龙文区朝阳镇朝阳村 正一

873 漳州步文玄坛宫正一灵宫 福建省漳州市龙文区步文镇步文村玄坛宫社 正一

874 南靖金山鹅仙洞九鲤飞真宫 福建省漳州市南靖县金山镇河墘村 正一

875 南靖山城武庙 福建省漳州市南靖县山城镇城关村 正一

876 平和芦溪碧水岩庙 福建省漳州市平和县芦溪镇芦丰村 正一

878 平和侯卿宫 福建省漳州市平和县国强镇高坑村 正一

879 平和五寨关帝庙 福建省漳州市平和县五寨乡新美村 正一

880 平和坂仔铜壶宫 福建省漳州市平和县坂仔镇东风村 正一

881 平和行德宫 福建省漳州市平和县小溪镇高南村 正一

882 平和坑里圣王庙 福建省漳州市平和县小溪镇坑里村 正一

883 平和山格桥头帝君 福建省漳州市平和县山格镇山格村 正一

884 平和九峰城隍庙 福建省漳州市平和县九峰镇东门 正一

885 平和武庙 福建省漳州市平和县九峰镇塔仔社 正一

886 平和霞山隆福堂 福建省漳州市平和县霞寨镇霞里村 正一

887 平和天龙宫 福建省漳州市平和县坂仔镇梨洋村 正一

888 平和侯山宫 福建省漳州市平和县小溪镇西林村 正一

889 平和崇福堂 福建省漳州市平和县九峰镇复兴村 正一

890 平和山格慈惠宫 福建省漳州市平和县山格镇山格村 正一

891 平和崎岭天湖堂 福建省漳州市平和县崎岭镇南湖村 正一

892 平和福星宫 福建省漳州市平和县小溪镇联星村  正一

893 平和小溪城隍庙 福建省漳州市平和县小溪镇建设街 正一

894 平和心田宫 福建省漳州市平和县坂仔镇心田村 正一

895 平和文峰文美新店庙 福建省漳州市平和县文峰镇文美村 正一

896 平和新寨庙 福建省漳州市平和县霞寨镇建设村 正一

897 平和高际云林宫 福建省漳州市平和县山格镇高际村 正一

898 平和南胜义路保宁宫 福建省漳州市平和县南胜镇义路村 正一

899 龙海后溪清惠宫 福建省漳州市龙海市角美镇苍坂龙佳生态园 正一

900 龙海角美白礁慈济宫 福建省漳州市龙海市角美镇白礁村 正一

901 漳州茶铺长和宫 福建省漳州市芗城区天宝镇茶铺村 正一

902 漳州武庙 福建省漳州市芗城区新路顶10号 正一

903 漳州浦头崇福宫 福建省漳州市芗城区南昌路东段浦头港边 正一

904 漳州塔后笃厚宫 福建省漳州市芗城区胜利东路416号 正一

905 漳州霞浦凤霞宫 福建省漳州市芗城区文化街66号 正一

906 漳州岳口凤皋和义庙 福建省漳州市芗城区丹霞路凤皋社 正一

907 漳州土岭龙德宫 福建省漳州市芗城区南坑坑头村土岭社 正一

908 漳州天宝蔡坑联登宫 福建省漳州市芗城区天宝镇后巷村蔡坑社 正一

909 漳浦杜浔关帝庙 福建省漳州市漳浦县杜浔镇文卿村 正一

910 漳浦绥安慈后宫 福建省漳州市漳浦县绥安镇朝阳路96号 正一

911 漳浦绥安西湖宫 福建省漳州市漳浦县绥安镇绥西村 正一

912 漳浦东厝关帝庙 福建省漳州市漳浦县旧镇东厝村 正一

913 漳浦海屋关帝庙 福建省漳州市漳浦县旧镇镇城内村 正一

914 漳浦霞美慈后宫 福建省漳州市漳浦县霞美镇霞美村 正一

915 漳浦正阳宫 福建省漳州市漳浦县杜浔镇正阳村 正一

916 漳浦普前天后宫 福建省漳州市漳浦县沙西镇普前村 正一

917 漳浦赤土天福葛洪庙 福建省漳州市漳浦县天福石雕园 正一

918 漳浦赤土仙峰庙 福建省漳州市漳浦县赤土镇浯源村 正一 










作者：巢谷师兄 https://www.bilibili.com/read/cv18476251?spm_id_from=333.999.0.0 出处：bilibili
