甘 肃（615所）


序号 宫观名称 地址 派别
360 积石山县安集乡安家观 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

361 积石山县安集乡五山庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

362 积石山县别藏镇焦家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

363 积石山县吹麻滩镇祥云山乌龙观 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

364 积石山县安集乡苟家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

365 积石山县别藏镇红星谢家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

366 积石山县别藏镇杨家岭庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

367 积石山县大河家镇郭家庙 甘肃省临夏回族自治州积石山保安族东乡族撒. 全真

368 积石山县别藏镇纳莫沟庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

369 积石山县别藏镇佘家咀尕庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

370 积石山县郭干乡大杨家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

371 积石山县郭干乡陈家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

372 积石山县郭干乡松树湾庙 甘肃省临夏回族自治州积石山保安族东乡族撒. 全真

373 积石山县关家川乡谢家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

374 积石山县关家川乡石磨庄菩萨观 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

375 积石山县关家川乡曹家大庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

376 积石山县关家川乡九滩庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

377 积石山县铺川乡董下庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

378 积石山县铺川乡代咀庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

379 积石山县居集镇甘藏庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

380 积石山县居集镇赵家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

381 积石山县刘集乡祁家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

382 积石山县关家川乡李家观 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

383 积石山县居集镇业卜湾庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

384 积石山县刘集乡崔家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

385 积石山县铺川乡寨子庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

386 积石山县铺川乡康家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

387 积石山县刘集乡龙王庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

388 积石山县居集镇巴也庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

389 积石山县居集镇李录家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

390 积石山县刘集乡李家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

391 积石山县小关乡隆基庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

392 积石山县寨子沟乡瓦窑沟庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

393 积石山县银川乡刘王庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

394 积石山县寨子沟乡侯家坪土主庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

395 积石山县寨子沟乡陈家河观 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

396 积石山县银川乡庙庄庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

397 积石山县寨子沟乡大张家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

398 积石山县寨子沟乡曹姚一社庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

399 积石山县寨子沟乡曹姚庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

400 积石山县中咀岭乡中咀岭大庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

401 积石山县寨子沟乡善家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

402 积石山县银川乡水陈庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

403 积石山县铺川乡咀头庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

404 积石山县铺川乡湫池庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

405 积石山县石塬乡樊家庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

406 积石山县石塬乡大庄崖窑庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

407 积石山县石塬乡社洼观 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

408 积石山县银川乡新庄大庙 甘肃省临夏回族自治州积石山保安族东乡族撒 全真

409 龙王庙 甘肃省临夏回族自治州临夏县潘四东社 全真

410 潘家庙 甘肃省临夏回族自治州临夏县潘三东社 全真

411 三皇观 甘肃省临夏回族自治州临夏县徐西社 全真

412 杨王福神庙 甘肃省临夏回族自治州临夏县土桥镇侯段村杨. 全真

413 侯段福神庙 甘肃省临夏回族自治州临夏县土桥镇侯段村段. 全真

414 源泉庙 甘肃省临夏回族自治州临夏县南塬乡源泉村 全真

415 凉经山石庙 甘肃省临夏回族自治州临夏县白土窑村二社 全真

416 寺湾庙 甘肃省临夏回族自治州临夏县新集镇寺湾村寺 全真

417 张家沟庙 甘肃省临夏回族自治州临夏县新集镇新集村张 全真

418 张家沟财神庙 甘肃省临夏回族自治州临夏县新集镇新集村张 全真

419 寨子庙 甘肃省临夏回族自治州临夏县新集村寨子社 全真

420 水磨庙 甘肃省临夏回族自治州临夏县新集镇古城村马 全真

421 郭寨庙 甘肃省临夏回族自治州临夏县新集镇赵牌村郭 全真

422 赵牌庙 甘肃省临夏回族自治州临夏县新集镇赵牌村赵 全真

423 赵山家神庙 甘肃省临夏回族自治州临夏县新集镇赵山村赵 全真

424 赵山庙 甘肃省临夏回族自治州临夏县新集镇赵山村 全真

425 大湾庙 甘肃省临夏回族自治州临夏县新集镇赵牌村大 全真

426 何家庙 甘肃省临夏回族自治州临夏县新农村三社 全真

427 赵关庙 甘肃省临夏回族自治州临夏县赵三社 全真

428 黄家尕庙 甘肃省临夏回族自治州临夏县二社 全真

429 卢家庙 甘肃省临夏回族自治州临夏县卢下社 全真

430 上五排庙 甘肃省临夏回族自治州临夏县丁西社 全真

431 徐旗寨庙 甘肃省临夏回族自治州临夏县台西社 全真

432 康家福神庙 甘肃省临夏回族自治州临夏县土桥镇侯段村康 全真

433 小寨庙 甘肃省临夏回族自治州临夏县南塬乡小寨村小 全真

434 祖师庙 甘肃省临夏回族自治州临夏县四社 全真

435 赵杜庙 甘肃省临夏回族自治州临夏县杜家社 全真

436 大庙山二圣宫 甘肃省临夏回族自治州临夏县庙山村 全真

437 下五排福神庙 甘肃省临夏回族自治州临夏县唐家社 全真

438 禾坨庙 甘肃省临夏回族自治州临夏县禾三社 全真

439 大鲁家二郎庙 甘肃省临夏回族自治州临夏县土桥镇大鲁村鲁 全真

440 余王二郎庙 甘肃省临夏回族自治州临夏县大鲁村余四社 全真

441 大寨子马家庙 甘肃省临夏回族自治州临夏县六社 全真

442 小刘家庙 甘肃省临夏回族自治州临夏县大梁村小刘家社 全真

443 冯家庙 甘肃省临夏回族自治州临夏县冯唐村下东社 全真

444 冯唐庙 甘肃省临夏回族自治州临夏县冯唐村唐家社 全真

445 韩沟庙 甘肃省临夏回族自治州临夏县临夏县南塬乡韩 全真

446 辛家台庙 甘肃省临夏回族自治州临夏县新集镇古城村辛 全真

447 杨坪庙 甘肃省临夏回族自治州临夏县新集镇杨坪村杨 全真

448 梁家山庙 甘肃省临夏回族自治州临夏县新集镇杨坪村梁 全真

449 夹塘尕庙 甘肃省临夏回族自治州临夏县新集镇夹塘村后 全真

450 秦孙庄庙 甘肃省临夏回族自治州临夏县新集镇夹塘村秦 全真

451 李家庙 甘肃省临夏回族自治州临夏县漫路乡小沟门村 全真

452 吴家庙 甘肃省临夏回族自治州临夏县漫路乡单岭村 全真

453 沟口庙 甘肃省临夏回族自治州临夏县沟口社 全真

454 大梁庙 甘肃省临夏回族自治州临夏县桥寺乡大梁村梁 全真

455 郭四庙 甘肃省临夏回族自治州临夏县桥寺乡大梁村郭. 全真

456 康二庙 甘肃省临夏回族自治州临夏县桥寺乡大梁村康 全真

457 王豆家庙 甘肃省临夏回族自治州临夏县桥寺乡大梁村王 全真

458 临夏混元观 甘肃省临夏回族自治州临夏县桥寺乡大梁村康. 全真

459 重台塬福神庙 甘肃省临夏回族自治州临夏县重台塬村中寨社 全真

460 冉坪祖师殿 甘肃省临夏回族自治州临夏县甘肃省坡头乡冉 全真

461 鳌头庙 甘肃省临夏回族自治州临夏县鳌二社 全真

462 定坪庙 甘肃省临夏回族自治州临夏县南塬乡定坪村梁 全真

463 大寨子福神庙 甘肃省临夏回族自治州临夏县坡头乡寨子村下. 全真

464 江家庙 甘肃省临夏回族自治州临夏县南塬乡贾家沟村 全真

465 贾家沟庙 甘肃省临夏回族自治州临夏县南塬乡贾家沟村 全真

466 江家寨庙 甘肃省临夏回族自治州临夏县南塬乡江家寨村 全真

467 辛付村尕王庙 甘肃省临夏回族自治州临夏县土桥镇辛付村尕 全真

468 福神庙 甘肃省临夏回族自治州临夏县周家寺村周新社 全真

469 王母宫 甘肃省临夏回族自治州临夏县朱家墩村杨家河 全真

470 龙王宫 甘肃省临夏回族自治州临夏县朱墩村杨家河 全真

471 金家庙 甘肃省临夏回族自治州临夏县桥寺乡大梁村郭 全真

472 曹家村七岔路福神庙 甘肃省临夏回族自治州临夏县土桥镇曹家村 全真

473 红阳山山神庙 甘肃省临夏回族自治州临夏县漫路乡红泥泉村 全真

474 龙虎湾庙 甘肃省临夏回族自治州临夏县漫路乡龙虎湾村 全真

475 阿拉沟庙 甘肃省临夏回族自治州临夏县漫路乡小岭村张 全真

476 大丫口山神庙 甘肃省临夏回族自治州临夏县漫路乡小岭村上 全真

477 周家庙 甘肃省临夏回族自治州临夏县漫路乡周家岭村 全真

478 康家庙 甘肃省临夏回族自治州临夏县麻尼寺沟乡关滩 全真

479 赵家村小寨庙 甘肃省临夏回族自治州临夏县麻尼寺沟乡赵家 全真

480 甲滩山神庙 甘肃省临夏回族自治州临夏县尹集镇新发村七 全真

481 范家庙 甘肃省临夏回族自治州临夏县麻尼寺沟乡郭东 全真

482 台子社尕庙 甘肃省临夏回族自治州临夏县土桥镇曾家村台 全真

483 辛付村八排庙 甘肃省临夏回族自治州临夏县土桥镇辛付村辛 全真

484 城庄五山庙 甘肃省临夏回族自治州临夏县麻尼寺沟乡韩门 全真

485 杨家河庙 甘肃省临夏回族自治州临夏县漫路乡漫路村杨 全真

486 杜家湾庙 甘肃省临夏回族自治州临夏县漫路乡张家湾村 全真

487 崔家庙 甘肃省临夏回族自治州临夏县路乡漫路村王家 全真

488 地母宫 甘肃省临夏回族自治州临夏县河西乡塔张村 全真

489 五一杨家大庙 甘肃省临夏回族自治州临夏县黄泥湾乡王家村 全真

490 法家观 甘肃省临夏回族自治州临夏县尕咀咀 全真

491 张家山神庙 甘肃省临夏回族自治州临夏县漫路乡小沟门村 全真

492 薛鲁家庙 甘肃省临夏回族自治州临夏县黄泥湾乡鲁家村 全真

493 杨家庙 甘肃省临夏回族自治州临夏县河西乡杨家村 全真

494 孔家山庙 甘肃省临夏回族自治州临夏县南塬乡小寨村孔 全真

495 田家山庙 甘肃省临夏回族自治州临夏县民主乡民丰村田 全真

496 周家湾庙 甘肃省临夏回族自治州临夏县红台乡卢庄村周 全真

497 石庞家庙 甘肃省临夏回族自治州临夏县民主乡邓家村庞 全真

498 黄李庙 甘肃省临夏回族自治州临夏县南塬乡陈黄村黄 全真

499 水漫滩庙 甘肃省临夏回族自治州临夏县南塬乡张河西村 全真

500 张河西庙 甘肃省临夏回族自治州临夏县张河西村九社 全真

501 张王庙 甘肃省临夏回族自治州临夏县南塬乡张王村 全真

502 香炉台庙 甘肃省临夏回族自治州临夏县香炉台社 全真

503 龙王庙 甘肃省临夏回族自治州临夏县庞尕社 全真

504 白杨树庙 甘肃省临夏回族自治州临夏县白杨树社 全真

505 白土庄庙 甘肃省临夏回族自治州临夏县莲花镇 全真

506 蒋杨庙 甘肃省临夏回族自治州临夏县莲花镇连城村四. 全真

507 杨巴庙 甘肃省临夏回族自治州临夏县莲花镇连城村六 全真

508 莲花台福神庙 甘肃省临夏回族自治州临夏县莲花镇连城村一 全真

509 药水泉庙 甘肃省临夏回族自治州临夏县南塬乡源泉村南 全真

510 马家山庙 甘肃省临夏回族自治州临夏县民主乡五星村马 全真

511 谢家坡庙 甘肃省临夏回族自治州临夏县南塬乡谢家坡村 全真

512 蒲家庙 甘肃省临夏回族自治州临夏县漫路乡唐家外村 全真

513 牟家河庙 甘肃省临夏回族自治州临夏县漫路乡牟家河村 全真

514 夏家庙 甘肃省临夏回族自治州临夏县漫路乡牟家河村. 全真

515 张家湾庙 甘肃省临夏回族自治州临夏县漫路乡张家湾村 全真

516 马家安神庙 甘肃省临夏回族自治州临夏县毕家庄社 全真

517 周滩庙 甘肃省临夏回族自治州临夏县周下社 全真

518 郭吴庙 甘肃省临夏回族自治州临夏县黄泥湾乡郭吴村 全真

519 八排庙 甘肃省临夏回族自治州临夏县民主乡明光村池 全真

520 姬家山庄庙 甘肃省临夏回族自治州临夏县漠泥沟乡姬家村 全真

521 三岔沟龙王庙 甘肃省临夏回族自治州临夏县井沟乡崖头村乔 全真

522 潘家庙 甘肃省临夏回族自治州临夏县井沟乡崖头村潘 全真

523 李家咀庙 甘肃省临夏回族自治州临夏县民主乡邓家村李 全真

524 郝邓家庙 甘肃省临夏回族自治州临夏县民主乡邓家村郝 全真

525 邓家庙 甘肃省临夏回族自治州临夏县民主乡尹家湾村 全真

526 李家坪庙 甘肃省临夏回族自治州临夏县民主乡李家坪村 全真

527 福神庙 甘肃省临夏回族自治州临夏县红台乡红水沟村 全真

528 刘魏家福神庙  甘肃省临夏回族自治州临夏县莲花镇贾家村刘 全真

529 贾家家神庙 甘肃省临夏回族自治州临夏县莲花镇贾家村五 全真

530 贾家福神庙 甘肃省临夏回族自治州临夏县莲花镇贾家村四 全真

531 殷家庙 甘肃省临夏回族自治州临夏县莲花镇鲁家村三 全真

532 蒲杨家庙 甘肃省临夏回族自治州临夏县莲花镇焦张村蒲 全真

533 张家庙 甘肃省临夏回族自治州临夏县莲花镇焦张村七 全真

534 红土坡庙 甘肃省临夏回族自治州临夏县红土坡社 全真

535 鲁家财神庙 甘肃省临夏回族自治州临夏县莲花镇鲁家村鲁 全真

536 白崖庙 甘肃省临夏回族自治州临夏县路盘乡大杨家村 全真

537 大赵家庙 甘肃省临夏回族自治州临夏县路盘乡刘家山村 全真

538 姚家庙 甘肃省临夏回族自治州临夏县路盘牟家村姚家 全真

539 张家坡家神殿 甘肃省临夏回族自治州临夏县红台乡新城集村 全真

540 黄家家神殿 甘肃省临夏回族自治州临夏县红台乡新城集村 全真

541 瓦房家神殿 甘肃省临夏回族自治州临夏县红台乡新城集村. 全真

542 虎家庙 甘肃省临夏回族自治州临夏县刁祁乡友好村南 全真

543 上刘排二郎庙 甘肃省临夏回族自治州临夏县路盘乡永胜村尕 全真

544 曙光何家家神庙 甘肃省临夏回族自治州临夏县莲花镇曙光村三 全真

545 曙光财神庙 甘肃省临夏回族自治州临夏县莲花镇曙光村一 全真

546 曙光泉眼庙  甘肃省临夏回族自治州临夏县莲花镇曙光村二 全真

547 周山庙 甘肃省临夏回族自治州临夏县红台乡拦坪村周 全真

548 陈家山庙 甘肃省临夏回族自治州临夏县红台乡陈姚村陈 全真

549 围场庙 甘肃省临夏回族自治州临夏县刁祁乡围场村七 全真

550 王堡庙 甘肃省临夏回族自治州临夏县红台乡王堡村王 全真

551 赵阳家神殿 甘肃省临夏回族自治州临夏县红台乡王堡村赵 全真

552 尚家湾庙 甘肃省临夏回族自治州临夏县临夏县红台乡王 全真

553 二郎庙 甘肃省临夏回族自治州临夏县沙塄沟村二社 全真

554 柏家庙 甘肃省临夏回族自治州临夏县尹集镇马九川村 全真

555 余家庙 甘肃省临夏回族自治州临夏县尹集镇马九川村 全真

556 韩赵家庙 甘肃省临夏回族自治州临夏县尹集镇韩赵家村 全真

557 庞管家庙 甘肃省临夏回族自治州临夏县尹集镇韩赵家村 全真

558 石家河庙 甘肃省临夏回族自治州临夏县刁祁乡铁家村一 全真

559 三龙山二郎庙 甘肃省临夏回族自治州临夏县尹集镇老虎山村 全真

560 大山庄庙 甘肃省临夏回族自治州临夏县尹集镇老虎山村 全真

561 城西庙 甘肃省临夏回族自治州临夏县尹集镇麻莲滩村 全真

562 古城山金花坛 甘肃省临夏回族自治州临夏县尹集镇尹集村十 全真

563 咀头大庄庙 甘肃省临夏回族自治州临夏县尹集镇尹集村十 全真

564 山神庙 甘肃省临夏回族自治州临夏县尹集镇新兴村二 全真

565 咀头庙 甘肃省临夏回族自治州临夏县尹集镇咀头村一 全真

566 李家庄庙 甘肃省临夏回族自治州临夏县刁祁乡多麻村六 全真

567 多麻庙 甘肃省临夏回族自治州临夏县刁祁乡多麻村五 全真

568 汪家台庙 甘肃省临夏回族自治州临夏县韩集镇下阴洼村 全真

569 五山寺 甘肃省临夏回族自治州临夏县韩集镇韩集村 全真

570 包家庄土主庙 甘肃省临夏回族自治州临夏县韩集镇上阴洼村 全真

571 关前社福神庙 甘肃省临夏回族自治州临夏县北塬乡前石村关 全真

572 邓阳家神殿 甘肃省临夏回族自治州临夏县红台乡卜家台村 全真

573 营滩庙 甘肃省临夏回族自治州临夏县尹集镇新发村四 全真

574 兰达庙 甘肃省临夏回族自治州临夏县刁祁乡兰达村六 全真

575 玉泉观 甘肃省临夏回族自治州临夏县韩集镇阳洼山村 全真

576 双城山神庙 甘肃省临夏回族自治州临夏县韩集镇双城村七 全真

577 行宫庙 甘肃省临夏回族自治州临夏县尹集镇新寨村二 全真

578 寨子庙 甘肃省临夏回族自治州临夏县尹集镇新寨村七 全真

579 大滩金花滩 甘肃省临夏回族自治州临夏县尹集镇大滩村七 全真

580 阿弥殿 甘肃省临夏回族自治州临夏县尹集镇大滩村七 全真

581 大滩庙 甘肃省临夏回族自治州临夏县尹集镇大滩村一 全真

582 山神庙 甘肃省临夏回族自治州临夏县尹集镇大滩村七 全真

583 石壁庙 甘肃省临夏回族自治州临夏县黄泥湾乡振华村 全真

584 三法观 甘肃省临夏回族自治州临夏县刁祁乡龙泉村三 全真

585 马家涧庙 甘肃省临夏回族自治州临夏县刁祁乡龙泉村五 全真

586 龙泉庙 甘肃省临夏回族自治州临夏县刁祁乡龙泉村五 全真

587 大树底庙 甘肃省临夏回族自治州临夏县刁祁乡龙泉村八 全真

588 关东社泉眼庙 甘肃省临夏回族自治州临夏县北塬乡前石村关 全真

589 车家坪尕庙 甘肃省临夏回族自治州临夏县北塬乡上石村车 全真

590 秦家尕庙 甘肃省临夏回族自治州临夏县北塬乡上石村秦 全真

591 郭家社庙 甘肃省临夏回族自治州临夏县北塬乡上石村郭 全真

592 娄高祁村福神庙 甘肃省临夏回族自治州临夏县北塬乡娄高祁村 全真

593 王家湾福神庙 甘肃省临夏回族自治州临夏县北塬乡钱家村钱 全真

594 常家祁庙 甘肃省临夏回族自治州临夏县安家坡乡中寨村 全真

596 水括妥庙 甘肃省临夏回族自治州临夏县刁祁乡癿尕村四 全真

597 刘仲家党家庙 甘肃省临夏回族自治州临夏县北塬乡崔家村刘 全真

598 朱潘福神庙 甘肃省临夏回族自治州临夏县北塬乡朱潘村潘 全真

599 陈家沟庙 甘肃省临夏回族自治州临夏县安家坡乡中寨村 全真

600 中寨庙 甘肃省临夏回族自治州临夏县安家坡乡中寨村 全真

601 莲城三社庙 甘肃省临夏回族自治州临夏县安家坡乡安家坡 全真

602 蒋杨庙 甘肃省临夏回族自治州临夏县安家坡乡史娄村 全真

603 莲城四社庙 甘肃省临夏回族自治州临夏县安家坡乡史娄村 全真

604 杨家庙 甘肃省临夏回族自治州临夏县杨台村四社 全真

605 焦庄庙 甘肃省临夏回族自治州临夏县安家坡乡北小塬 全真

606 刘家沟庙 甘肃省临夏回族自治州临夏县下刘社 全真

607 焦家咀庙 甘肃省临夏回族自治州临夏县焦家咀社 全真

608 李家沟庙 甘肃省临夏回族自治州临夏县李家沟社 全真

609 高家庙 甘肃省临夏回族自治州临夏县高家社 全真

610 牟家山庙 甘肃省临夏回族自治州临夏县牟家山社 全真

611 张其老庙 甘肃省临夏回族自治州临夏县张其老社 全真

612 勉草湾庙 甘肃省临夏回族自治州临夏县勉草湾社 全真

613 郭家咀庙 甘肃省临夏回族自治州临夏县郭家咀社 全真

614 陈家台庙 甘肃省临夏回族自治州临夏县陈家台社 全真

615 庆家台庙 甘肃省临夏回族自治州临夏县庆家台社 全真 

作者：巢谷师兄 https://www.bilibili.com/read/cv18578150?spm_id_from=333.999.0.0 出处：bilibili
